directorio,secuencia_p,orden,age,parentesco,p6210,other_job,sex,estrato1,cotPension,regSalud,cuentaPropia,formal,hoursWorkUsual,ocu,oficio,firm_time,sizeFirm,wage,iof1,iof2,iof6,age2,ln_wage
4671507,1,3,28,5,6,2,1,4,1,1,0,1,48,1,11,6,2,13125,0,0,0,784,9.48227408745982
4671508,1,1,44,1,3,2,1,2,2,1,1,0,84,1,41,4,1,,0,0,7e+05,1936,
4671509,1,1,49,1,5,2,1,2,1,1,0,1,72,1,45,120,4,5638.888671875,0,0,0,2401,8.63744228108259
4671509,1,2,53,2,3,2,0,2,2,1,0,0,54,1,45,120,4,6481.4814453125,0,0,0,2809,8.77670438132097
4671509,1,3,28,3,6,2,1,2,1,1,0,1,40,1,87,72,4,4557.2451171875,0,0,0,784,8.42447357897409
4671509,1,4,22,3,5,2,0,2,2,1,0,0,50,1,45,24,4,5600,0,0,0,484,8.63052187672324
4671509,1,5,19,3,6,2,1,2,2,1,0,0,50,1,45,3,4,4200,0,0,0,361,8.34283980427146
4671511,1,1,40,1,5,1,0,2,2,,0,0,40,1,59,5,2,,0,0,0,1600,
4671511,1,4,37,9,5,2,1,2,1,1,0,1,48,1,37,8,3,3888.88891601562,0,0,0,1369,8.26587877011078
4671512,1,3,36,3,6,2,0,2,1,1,0,1,55,1,32,60,5,4242.42431640625,0,0,0,1296,8.35289015756358
4671513,1,2,50,2,6,2,0,4,2,2,1,0,36,1,6,60,1,,0,0,0,2500,
4671514,1,1,62,1,6,2,1,4,2,1,1,0,50,1,41,24,1,,0,0,0,3844,
4671514,1,2,46,2,6,1,0,4,1,1,0,1,48,1,2,85,5,14583.3330078125,0,0,0,2116,9.58763458079622
4671516,1,1,31,1,5,2,0,2,1,1,0,1,48,1,45,48,2,3799.9306640625,0,0,0,961,8.24273809924867
4671517,1,1,37,1,3,2,1,2,2,3,0,0,40,1,41,180,2,,0,0,8e+05,1369,
4671518,1,1,60,1,6,2,1,3,2,1,0,0,48,1,51,240,2,,0,0,0,3600,
4671518,1,2,42,2,5,2,0,3,2,1,0,0,48,1,33,120,2,,0,0,0,1764,
4671518,1,3,20,3,6,2,1,3,2,1,0,0,40,1,53,96,2,,0,0,0,400,
4671519,1,1,33,1,6,2,1,2,1,2,0,1,88,1,58,162,5,6628.7880859375,0,0,0,1089,8.79917727400338
4671519,1,2,23,2,5,2,0,2,2,2,1,0,70,1,57,2,2,,0,0,7e+05,529,
4671521,1,1,22,1,6,2,1,4,2,1,1,0,5,1,2,0,5,,0,0,0,484,
4671521,1,2,22,2,6,2,1,4,2,1,1,0,15,1,13,6,5,,0,0,0,484,
4671522,1,1,24,1,6,2,1,4,1,1,0,1,48,1,2,46,4,13552.77734375,0,0,0,576,9.51434677532281
4671523,1,1,35,1,6,2,1,4,1,1,0,1,40,1,13,24,5,20416.666015625,0,0,0,1225,9.92410680785111
4671524,1,5,34,3,5,2,0,2,1,1,0,1,48,1,34,80,5,3797.7041015625,0,0,0,1156,8.24215197932255
4671525,1,1,65,1,4,2,1,2,2,1,1,0,42,1,75,360,2,,0,0,0,4225,
4671525,1,2,71,2,3,2,0,2,2,3,0,0,20,1,75,180,2,,0,0,0,5041,
4671527,1,1,63,1,5,2,1,2,1,1,1,1,48,1,41,6,1,,0,0,0,3969,
4671527,1,3,30,3,6,2,0,2,1,1,0,1,48,1,1,72,5,10013.888671875,0,0,0,900,9.21172827557974
4671527,1,4,28,3,6,2,0,2,1,1,0,1,48,1,39,12,3,17500,0,0,0,784,9.76995615991161
4671528,1,3,54,5,6,2,1,4,1,1,0,1,48,1,31,8,5,19444.4453125,0,0,0,2916,9.87531672021229
4671529,1,1,33,1,5,2,0,4,2,,1,0,48,1,59,12,1,,0,0,0,1089,
4671530,1,1,79,1,1,2,0,2,2,1,1,0,20,1,41,120,2,,0,0,4e+05,6241,
4671530,1,2,59,3,3,2,0,2,1,1,1,1,20,1,41,84,2,,0,0,0,3481,
4671532,1,1,42,1,6,2,1,4,1,1,0,1,44,1,21,60,5,25984.84765625,0,0,0,1764,10.165268864668
4671535,1,1,46,1,3,2,1,1,1,1,0,1,48,1,84,60,2,3797.7041015625,0,0,0,2116,8.24215197932255
4671535,1,3,22,3,5,2,1,1,1,1,0,1,72,1,90,24,4,3888.88891601562,0,0,0,484,8.26587877011078
4671535,1,4,20,3,5,2,1,1,1,1,0,1,48,1,97,5,5,3797.7041015625,0,0,0,400,8.24215197932255
4671536,1,1,24,1,6,2,1,2,1,1,1,1,10,1,45,7,1,,0,0,0,576,
4671537,1,1,60,1,5,1,0,2,2,3,1,0,16,1,79,30,1,,0,0,5e+05,3600,
4671538,1,1,32,1,5,2,1,2,1,1,1,1,48,1,95,4,3,,0,0,0,1024,
4671538,1,6,19,9,4,2,1,2,1,1,0,1,48,1,95,7,2,5833.33349609375,0,0,0,361,8.67134389914528
4671540,1,1,59,1,5,2,0,4,2,1,1,0,15,1,45,84,1,,0,0,0,3481,
4671541,1,1,37,1,5,2,0,2,2,1,1,0,18,1,45,84,1,,0,0,7e+05,1369,
4671542,1,1,62,1,3,2,0,2,2,3,1,0,40,1,45,6,1,,0,0,0,3844,
4671542,1,2,30,3,4,2,1,2,2,3,1,0,48,1,84,12,2,,0,0,0,900,
4671543,1,1,59,1,6,2,1,2,1,1,1,1,72,1,98,120,1,,0,0,0,3481,
4671545,1,1,32,1,5,2,0,2,2,2,1,0,21,1,45,1,1,,0,0,0,1024,
4671546,1,1,53,1,6,2,1,4,1,2,0,1,40,1,13,162,5,32351.666015625,0,0,2800000,2809,10.3844207983132
4671547,1,1,24,1,5,2,1,1,1,1,0,1,48,1,21,96,2,,0,0,0,576,
4671547,1,2,61,5,3,2,0,1,2,,0,0,48,1,45,180,2,,0,0,0,3721,
4671548,1,2,36,2,6,2,1,2,1,1,0,1,77,1,15,120,2,,0,0,0,1296,
4671549,1,1,44,1,6,2,1,2,2,1,0,0,49,1,41,24,2,,0,0,0,1936,
4671549,1,2,28,2,4,2,0,2,2,3,0,0,16,1,45,24,2,5833.33349609375,0,0,0,784,8.67134389914528
4671550,1,1,55,1,6,2,1,3,1,1,0,1,50,1,11,12,5,7000,0,0,0,3025,8.85366542803745
4671550,1,2,51,2,6,2,0,3,2,1,1,0,15,1,54,114,1,,0,0,0,2601,
4671550,1,3,29,3,6,2,1,3,1,1,0,1,40,1,8,73,5,16916.666015625,0,0,0,841,9.7360545697507
4671550,1,4,25,3,6,2,1,3,1,1,0,1,50,1,3,7,5,11666.6669921875,0,0,0,625,9.36449107970523
4671551,1,1,56,1,5,2,0,3,1,1,0,1,50,1,53,96,5,3645.7958984375,0,0,0,3136,8.2013299740879
4671551,1,2,21,3,6,2,0,3,1,1,0,1,45,1,50,7,4,8244.4443359375,0,0,0,441,9.01729483865803
4671552,1,1,57,1,6,2,0,3,2,1,1,0,48,1,79,360,1,,0,0,0,3249,
4671552,1,2,29,3,6,2,1,3,1,1,1,1,48,1,13,12,5,,0,0,0,841,
4671554,1,1,26,1,5,2,1,2,1,1,0,1,48,1,87,42,5,5590.27783203125,0,0,0,676,8.62878426652967
4671554,1,2,24,2,6,2,0,2,2,1,0,0,60,1,99,2,2,3111.11108398438,0,0,0,576,8.04273520310182
4671555,1,1,38,1,5,2,1,2,2,1,1,0,48,1,95,240,1,,0,0,0,1444,
4671555,1,2,47,2,5,2,0,2,2,1,0,0,40,1,54,1,2,4666.66650390625,0,0,0,2209,8.44820028505205
4671556,1,2,66,2,5,2,0,4,2,1,1,0,5,1,45,24,1,,0,0,0,4356,
4671556,1,3,43,3,6,2,1,4,2,1,0,0,40,1,8,120,2,,0,0,0,1849,
4671556,1,4,39,5,6,2,0,4,1,1,0,1,40,1,3,60,5,15750,0,0,0,1521,9.66459564425378
4671557,1,1,60,1,6,2,0,4,3,1,1,1,21,1,94,192,1,,0,1e+06,2e+06,3600,
4671557,1,4,61,5,6,2,1,4,2,,1,0,90,1,21,48,1,,0,0,0,3721,
4671558,1,1,42,1,3,2,1,2,2,1,1,0,45,1,41,84,1,,0,0,0,1764,
4671559,1,1,27,1,1,2,1,2,1,1,0,1,48,1,95,4,3,3888.88891601562,0,0,0,729,8.26587877011078
4671559,1,2,23,2,6,2,0,2,2,1,0,0,60,1,54,12,1,3038.16333007812,0,0,0,529,8.01900844407994
4671561,1,1,61,1,5,2,1,3,1,1,0,1,48,1,39,362,5,14583.3330078125,0,0,9e+05,3721,9.58763458079622
4671561,1,2,56,2,6,2,0,3,1,1,0,1,48,1,59,359,5,14583.3330078125,0,0,0,3136,9.58763458079622
4671561,1,3,28,3,6,2,0,3,1,1,0,1,40,1,21,48,5,16916.666015625,0,0,0,784,9.7360545697507
4671563,1,3,28,3,6,2,1,4,1,1,0,1,48,1,8,4,5,13125,0,0,0,784,9.48227408745982
4671565,1,2,55,2,6,2,0,2,1,1,0,1,48,1,45,360,4,5347.22216796875,0,0,0,3025,8.58433248410776
4671565,1,3,27,3,6,2,0,2,1,1,0,1,48,1,2,48,5,,0,0,0,729,
4671565,1,4,21,9,6,2,1,2,1,1,0,1,47,1,81,12,4,4095.74462890625,0,0,0,441,8.31770381831729
4671566,1,1,44,1,6,2,1,3,2,1,1,0,60,1,8,48,1,,0,0,0,1936,
4671566,1,2,40,2,6,2,0,3,1,1,0,1,40,1,21,48,4,20416.666015625,0,0,0,1600,9.92410680785111
4671567,1,1,76,1,3,2,1,2,2,1,1,0,36,1,45,48,2,,0,0,0,5776,
4671567,1,2,60,2,3,2,0,2,3,1,1,1,46,1,45,48,2,,0,960000,0,3600,
4671567,1,3,40,3,6,2,1,2,1,1,0,1,72,1,3,216,5,4083.33325195312,0,0,0,1600,8.31466890737492
4671568,1,1,41,1,6,2,0,3,1,1,0,1,48,1,21,145,5,12638.888671875,0,0,0,1681,9.44453374230665
4671568,1,2,21,3,6,2,1,3,1,1,0,1,48,1,53,3,4,3888.88891601562,0,0,0,441,8.26587877011078
4671570,1,1,41,1,5,2,0,2,1,1,0,1,54,1,53,60,5,3375.73706054688,0,0,0,1681,8.12436896777356
4671570,1,5,22,3,5,2,1,2,1,1,0,1,40,1,97,2,4,4557.2451171875,0,0,0,484,8.42447357897409
4671571,1,1,24,1,6,2,1,4,2,1,1,0,48,1,3,2,1,,0,0,0,576,
4671572,1,1,62,1,6,2,1,4,1,1,0,1,60,1,50,288,5,18322.5,0,0,0,3844,9.81588509180001
4671572,1,2,60,2,5,2,0,4,2,1,1,0,40,1,94,360,1,,0,0,0,3600,
4671573,1,1,53,1,3,2,1,2,1,1,1,1,48,1,95,4,4,,0,0,0,2809,
4671573,1,2,52,2,3,2,0,2,2,3,1,0,40,1,55,6,1,,0,0,0,2704,
4671573,1,4,26,3,4,2,1,2,2,,1,0,60,1,98,1,1,,0,0,0,676,
4671574,1,1,23,1,6,2,1,2,2,1,1,0,13,1,53,3,2,,0,0,0,529,
4671574,1,2,24,2,6,2,0,2,1,1,0,1,48,1,45,18,3,3796.52783203125,0,0,0,576,8.24184219959738
4671575,1,1,53,1,5,2,1,2,1,1,0,1,48,1,95,144,2,,0,0,6e+05,2809,
4671575,1,2,20,9,4,2,1,2,2,1,0,0,48,1,95,1,2,3888.88891601562,0,0,0,400,8.26587877011078
4671576,1,1,55,1,1,2,1,2,2,3,1,0,40,1,41,11,1,,0,0,0,3025,
4671576,1,3,25,3,6,2,0,2,1,1,0,1,48,1,38,6,5,4861.111328125,0,0,0,625,8.4890223590924
4671576,1,4,24,3,6,2,1,2,1,1,0,1,48,1,2,7,4,10694.4443359375,0,0,0,576,9.27747966466771
4671577,1,1,39,1,6,2,1,2,1,1,1,1,50,1,21,6,5,,0,0,0,1521,
4671579,1,1,36,1,4,2,0,2,2,3,1,0,56,1,59,6,3,,0,0,0,1296,
4671579,1,2,46,2,3,2,1,2,2,,1,0,105,1,77,240,1,,0,0,0,2116,
4671580,1,1,25,1,6,2,1,2,1,1,1,1,60,1,99,11,4,,0,0,0,625,
4671581,1,1,54,1,3,2,1,1,1,1,0,1,48,1,76,24,5,3797.7041015625,0,0,4e+05,2916,8.24215197932255
4671581,1,2,40,2,3,2,0,1,2,3,1,0,2,1,79,7,1,,0,0,0,1600,
4671581,1,4,19,3,5,2,1,1,2,1,0,0,48,1,33,12,3,3797.7041015625,0,0,0,361,8.24215197932255
4671583,1,1,32,1,5,2,1,2,1,1,0,1,48,1,37,84,5,5833.33349609375,0,0,0,1024,8.67134389914528
4671583,1,2,29,2,5,2,0,2,1,1,0,1,48,1,33,10,5,3797.7041015625,0,0,0,841,8.24215197932255
4671584,1,1,26,1,6,2,1,4,1,1,0,1,44,1,2,36,4,10606.060546875,0,0,0,676,9.26918086641876
4671585,1,1,64,1,5,2,1,2,1,1,0,1,50,1,98,24,5,7000,0,0,0,4096,8.85366542803745
4671586,1,1,46,1,6,2,0,3,1,1,0,1,90,1,11,144,5,12377.037109375,0,0,250000,2116,9.42359818878833
4671586,2,1,25,1,6,2,0,3,1,1,0,1,40,1,33,7,5,5833.33349609375,0,0,0,625,8.67134389914528
4671587,1,1,27,1,5,2,1,4,1,1,0,1,40,1,53,24,3,8750,0,0,0,729,9.07680897935166
4671589,1,1,41,1,5,2,1,2,2,3,0,0,84,1,38,36,1,2500,0,0,0,1681,7.82404601085629
4671590,1,1,70,1,4,2,1,3,3,1,1,1,6,1,57,48,1,,0,1200000,0,4900,
4671590,1,2,46,2,5,2,0,3,2,1,1,0,60,1,57,36,2,,0,0,0,2116,
4671591,1,1,68,1,4,2,1,2,1,1,0,1,48,1,84,120,5,3797.7041015625,0,0,0,4624,8.24215197932255
4671592,1,1,22,1,4,2,0,2,2,3,1,0,40,1,55,2,1,,0,0,0,484,
4671593,1,1,38,1,6,2,1,2,1,1,0,1,25,1,2,120,2,,0,0,4e+05,1444,
4671593,1,2,30,2,6,2,0,2,1,1,0,1,50,1,39,30,5,4946.66650390625,0,0,0,900,8.50646919515021
4671594,1,1,72,1,3,2,0,3,2,1,1,0,15,1,45,240,1,,0,0,0,5184,
4671595,1,1,61,1,5,2,0,3,2,1,0,0,25,1,36,94,4,3733.33325195312,0,0,0,3721,8.2250567468168
4671595,1,2,68,2,4,2,1,3,2,1,1,0,60,1,41,300,1,,0,0,0,4624,
4671595,1,3,41,3,5,2,1,3,2,,1,0,60,1,98,72,1,,0,0,0,1681,
4671595,1,4,38,3,5,2,0,3,1,1,0,1,48,1,45,229,5,6319.4443359375,0,0,0,1444,8.7513865617467
4671595,1,5,20,3,6,2,1,3,2,,0,0,6,1,84,8,2,9722.22265625,0,0,0,400,9.18216953965234
4671596,1,1,32,1,6,2,1,3,1,1,0,1,45,1,33,48,5,29555.5546875,0,0,0,1024,10.2940269810573
4671597,1,1,33,1,6,2,0,3,1,1,0,1,48,1,11,48,4,15555.5556640625,0,0,0,1089,9.65217313123067
4671598,1,1,56,1,5,2,1,4,1,1,1,1,50,1,17,240,1,,0,0,0,3136,
4671598,1,2,46,2,6,2,0,4,2,1,1,0,48,1,6,180,1,,0,0,0,2116,
4671599,1,1,25,1,5,2,0,2,2,3,1,0,49,1,41,96,1,,0,0,0,625,
4671600,1,1,42,1,4,2,0,2,1,1,0,1,40,1,54,12,2,5833.33349609375,0,0,0,1764,8.67134389914528
4671600,1,2,24,3,5,2,0,2,2,1,1,0,16,1,17,8,1,,0,0,0,576,
4671600,1,3,22,3,6,2,1,2,1,1,0,1,50,1,53,2,4,6066.66650390625,0,0,0,484,8.71056455756814
4671601,1,1,42,1,3,2,1,2,2,1,0,0,50,1,84,180,2,,0,0,0,1764,
4671601,1,2,34,2,5,2,0,2,1,1,0,1,48,1,55,18,2,3799.9306640625,0,0,0,1156,8.24273809924867
4671601,1,3,18,3,6,2,0,2,1,1,0,1,1,1,33,4,5,92166.6640625,0,0,0,324,11.4313537830214
4671601,1,4,20,3,5,2,1,2,2,1,1,0,30,1,84,3,2,,0,0,0,400,
4671602,1,1,35,1,5,2,1,2,1,1,0,1,54,1,37,48,4,4753.08642578125,0,0,0,1225,8.46654945986575
4671603,1,1,20,1,5,2,0,3,2,,0,0,60,1,45,1,2,2527.77783203125,0,0,0,400,7.83509586850579
4671603,1,2,22,2,5,2,1,3,2,,1,0,98,1,98,4,1,,0,0,0,484,
4671603,1,3,19,9,5,2,1,3,2,,1,0,98,1,98,2,1,,0,0,0,361,
4671603,1,4,26,9,6,2,1,3,2,,1,0,98,1,98,4,1,,0,0,0,676,
4671603,1,5,22,9,5,2,1,3,2,,0,0,48,1,45,0,2,,0,0,0,484,
4671604,1,2,26,3,6,2,1,2,2,1,1,0,40,1,17,48,1,,0,0,0,676,
4671607,1,1,61,1,5,2,0,2,2,2,0,0,40,1,54,12,1,4666.66650390625,0,0,0,3721,8.44820028505205
4671608,1,1,58,1,3,2,1,1,2,1,1,0,72,1,61,24,1,,0,0,0,3364,
4671608,1,3,33,3,5,2,1,1,1,1,0,1,54,1,98,60,5,7432.0986328125,0,0,0,1089,8.91356355177435
4671608,1,4,30,3,6,2,0,1,1,1,0,1,48,1,39,0,5,3797.7041015625,0,0,0,900,8.24215197932255
4671608,1,5,28,3,5,2,0,1,1,1,0,1,48,1,39,36,5,3797.7041015625,0,0,0,784,8.24215197932255
4671609,1,1,27,1,6,2,0,4,1,1,0,1,48,1,70,60,4,6319.4443359375,0,0,0,729,8.7513865617467
4671611,1,1,71,1,3,2,1,2,2,3,1,0,72,1,84,6,3,,0,0,0,5041,
4671612,1,1,49,1,6,1,1,3,1,1,0,1,40,1,95,60,2,,0,0,0,2401,
4671612,1,2,54,5,6,2,0,3,2,3,0,0,24,1,53,10,2,3500,0,0,0,2916,8.16051824747751
4671613,1,1,45,1,5,2,1,1,2,1,1,0,40,1,41,60,1,,0,0,0,2025,
4671614,1,1,61,1,3,2,1,2,1,1,0,1,60,1,97,95,5,3038.16333007812,0,0,5e+05,3721,8.01900844407994
4671614,1,2,60,2,3,2,0,2,2,1,0,0,40,1,54,300,2,5250,0,0,0,3600,8.56598335558567
4671616,1,1,54,1,4,2,1,1,2,1,1,0,98,1,41,120,1,,0,0,0,2916,
4671616,1,2,50,2,4,2,0,1,1,1,0,1,48,1,79,12,5,3797.7041015625,0,0,0,2500,8.24215197932255
4671616,1,3,26,3,6,2,0,1,2,,0,0,25,1,39,2,2,2800,0,0,0,676,7.9373746961633
4671617,1,1,56,1,5,2,1,2,1,1,1,1,48,1,84,420,1,,0,0,0,3136,
4671618,1,1,31,1,6,2,1,2,1,1,0,1,48,1,58,1,5,4861.111328125,0,0,0,961,8.4890223590924
4671619,1,1,29,1,5,2,1,3,2,1,0,0,60,1,95,95,2,,0,0,0,841,
4671619,1,2,21,2,5,2,0,3,1,1,0,1,48,1,34,3,5,3797.7041015625,0,0,0,441,8.24215197932255
4671620,1,1,21,1,6,2,1,3,2,,1,0,72,1,16,2,1,,0,0,0,441,
4671621,1,1,33,1,4,2,1,2,2,,0,0,72,1,79,3,4,1458.33337402344,0,0,0,1089,7.28504953802539
4671621,1,2,29,2,6,2,0,2,2,,1,0,66,1,79,5,4,,0,0,0,841,
4671624,1,1,46,1,6,2,1,3,1,1,0,1,50,1,3,24,2,,0,0,0,2116,
4671624,1,2,43,2,6,2,0,3,2,1,0,0,50,1,32,24,2,,0,0,0,1849,
4671627,1,1,33,1,4,2,1,2,1,1,0,1,50,1,98,2,2,3647.93334960938,0,0,0,1089,8.20191608063515
4671627,1,2,30,2,4,2,0,2,1,1,0,1,50,1,40,2,2,3733.33325195312,0,0,0,900,8.2250567468168
4675303,1,1,33,1,4,2,1,3,1,1,0,1,100,1,21,48,2,,0,0,0,1089,
4675303,1,2,31,2,6,2,0,3,2,1,0,0,70,1,77,36,2,,0,0,0,961,
4675304,1,3,33,3,5,2,0,2,1,1,0,1,48,1,55,48,5,3797.7041015625,0,0,0,1089,8.24215197932255
4675305,1,1,66,1,5,2,0,2,2,1,1,0,40,1,45,360,1,,0,0,0,4356,
4675305,1,2,24,3,6,2,0,2,1,1,0,1,48,1,39,30,5,3797.7041015625,0,0,0,576,8.24215197932255
4675306,1,1,27,1,6,2,1,3,1,1,0,1,48,1,38,3,5,4399.3056640625,0,0,0,729,8.38920200383189
4677422,1,3,35,3,5,2,1,2,2,1,1,0,40,1,45,24,1,,0,0,0,1225,
4677422,1,1,62,1,4,2,1,2,1,1,1,1,48,1,62,180,5,,0,0,0,3844,
4677422,1,2,58,2,5,2,0,2,2,1,1,0,65,1,79,360,1,,0,0,0,3364,
4677423,1,2,26,2,5,2,0,2,2,1,1,0,48,1,79,5,3,,0,0,0,676,
4677423,1,1,30,1,4,2,1,2,1,1,0,1,72,1,9,6,4,2981.4814453125,0,0,0,900,8.00017558527111
4677424,1,1,37,1,6,2,1,5,1,1,0,1,40,1,2,102,5,29166.666015625,0,0,0,1369,10.2807817613562
4677425,1,1,61,1,5,2,1,2,2,1,1,0,30,1,84,120,1,,0,0,0,3721,
4680209,1,1,52,1,3,2,0,3,2,3,1,0,40,1,55,72,1,,0,0,0,2704,
4680209,1,2,24,3,5,2,1,3,1,1,0,1,48,1,39,6,5,3797.7041015625,0,0,0,576,8.24215197932255
4680210,1,1,57,1,6,2,1,3,1,1,0,1,48,1,84,18,5,9236.111328125,0,0,6e+05,3249,9.13087622411818
4680210,1,3,29,3,6,2,0,3,1,1,0,1,48,1,18,48,5,15069.4443359375,0,0,0,841,9.62042441874018
4680210,1,4,24,3,6,2,1,3,1,1,0,1,45,1,3,7,2,4148.14794921875,0,0,0,576,8.33041723631671
4680211,1,1,57,1,6,2,1,3,2,1,1,0,35,1,41,60,1,,0,0,0,3249,
4680211,1,2,51,2,6,2,0,3,1,1,0,1,56,1,13,7,5,9583.3330078125,0,0,0,2601,9.16778072359
4680211,1,3,25,3,6,2,0,3,1,1,0,1,48,1,13,6,5,8750,0,0,0,625,9.07680897935166
4680211,1,4,30,3,6,2,1,3,1,1,0,1,48,1,2,36,5,14583.3330078125,0,0,0,900,9.58763458079622
4680212,1,2,59,3,3,2,1,3,2,3,1,0,40,1,98,120,2,,0,0,0,3481,
4680213,1,1,42,1,4,2,1,3,2,1,1,0,48,1,57,12,2,,0,0,0,1764,
4680213,1,2,52,2,4,2,0,3,1,1,0,1,48,1,54,3,1,3797.7041015625,0,0,0,2704,8.24215197932255
4680214,1,3,27,3,6,2,0,3,1,1,0,1,48,1,9,60,5,7777.77783203125,0,0,0,729,8.95902595067072
4680215,1,1,53,1,6,2,1,3,1,2,0,1,40,1,13,216,5,19250,0,0,850000,2809,9.86526633971593
4680215,1,2,54,2,6,2,0,3,1,2,0,1,40,1,13,168,5,18083.333984375,0,0,0,2916,9.8027460187369
4680218,1,1,29,1,4,2,1,3,2,,1,0,48,1,79,60,5,,0,0,0,841,
4680218,1,2,31,2,5,2,0,3,2,3,0,0,60,1,79,12,2,3500,0,0,0,961,8.16051824747751
4680219,1,1,68,1,3,2,1,2,3,1,1,1,48,1,93,36,1,,0,687492,0,4624,
4680219,1,3,31,3,6,2,0,2,1,1,0,1,40,1,33,36,5,17500,0,0,0,961,9.76995615991161
4680219,1,4,36,3,6,2,1,2,1,1,0,1,48,1,3,2,4,6319.4443359375,0,0,0,1296,8.7513865617467
4680220,1,3,24,3,6,2,0,2,1,1,0,1,48,1,39,36,5,8750,0,0,0,576,9.07680897935166
4680221,1,1,32,1,6,2,1,3,1,1,1,1,28,1,18,5,5,,0,0,0,1024,
4680221,1,2,28,2,6,2,0,3,2,1,0,0,25,1,33,4,3,5040,0,0,6e+05,784,8.52516136106542
4680222,1,2,58,3,5,2,1,3,1,1,1,1,40,1,59,18,5,,0,0,6e+05,3364,
4680222,1,3,53,3,6,2,1,3,1,1,0,1,48,1,85,276,5,19444.4453125,0,0,0,2809,9.87531672021229
4680223,1,1,55,1,6,2,1,5,2,1,1,0,48,1,51,240,1,,0,0,0,3025,
4680223,1,2,56,2,6,2,0,5,1,1,0,1,45,1,7,408,5,,0,0,0,3136,
4680223,1,3,24,3,6,2,0,5,1,1,0,1,60,1,2,2,3,4977.77783203125,0,0,0,576,8.51273885196599
4680224,1,2,56,3,5,2,0,3,1,1,0,1,48,1,59,144,5,6368.0556640625,0,0,0,3136,8.75904946870186
4680225,1,3,39,3,6,2,0,5,1,1,1,1,48,1,19,240,1,,0,0,0,1521,
4680226,1,2,28,3,6,2,0,3,1,1,0,1,60,1,39,1,4,10500,0,0,0,784,9.25913053614561
4680227,1,1,75,1,5,2,1,3,3,1,1,1,30,1,45,120,1,,0,687492,0,5625,
4680227,1,2,71,2,4,2,0,3,2,1,1,0,36,1,79,240,1,,0,0,0,5041,
4680228,1,1,58,1,6,2,1,5,1,1,0,1,48,1,6,240,5,,0,0,0,3364,
4680228,1,3,23,3,6,2,0,5,1,1,0,1,48,1,19,8,5,4861.111328125,0,0,0,529,8.4890223590924
4680229,1,2,38,3,6,2,0,3,2,1,1,0,6,1,94,6,1,,0,0,0,1444,
4680229,1,3,36,3,6,2,1,3,1,1,0,1,48,1,3,72,5,5833.33349609375,0,0,0,1296,8.67134389914528
4680229,1,4,35,3,5,2,0,3,1,1,0,1,48,1,70,120,3,3797.7041015625,0,0,0,1225,8.24215197932255
4680231,1,1,65,1,4,2,1,3,2,3,1,0,78,1,41,144,1,,0,0,0,4225,
4680231,1,2,61,5,6,2,1,3,2,3,1,0,40,1,81,8,2,,0,0,0,3721,
4680231,1,3,55,5,3,2,1,3,1,1,0,1,91,1,77,12,3,3846.15380859375,0,0,0,3025,8.25482891718312
4680232,1,1,53,1,4,2,1,2,2,1,1,0,28,1,41,72,1,,0,0,0,2809,
4680232,1,2,54,2,5,2,0,2,2,1,1,0,42,1,41,120,1,,0,0,0,2916,
4680232,1,3,25,3,6,2,0,2,1,1,0,1,48,1,19,4,5,,0,0,0,625,
4680233,1,1,56,1,6,2,0,2,1,1,0,1,40,1,19,114,5,13416.6669921875,0,0,0,3136,9.50425301844102
4680233,1,3,36,9,6,2,0,2,1,2,0,1,30,1,13,24,5,13222.22265625,0,0,0,1296,9.48965422758308
4680234,1,1,43,1,6,2,0,3,1,1,1,1,98,1,6,14,3,,0,0,0,1849,
4680234,1,2,36,2,4,2,1,3,1,1,0,1,48,1,58,7,5,4861.111328125,0,0,0,1296,8.4890223590924
4680235,1,1,70,1,3,2,1,3,2,1,0,0,84,1,41,300,2,,0,0,0,4900,
4680235,1,3,24,3,5,2,1,3,2,,0,0,48,1,45,36,2,4375,0,0,0,576,8.38366179879172
4680236,1,1,32,1,6,2,0,5,1,1,0,1,56,1,9,11,5,42317.2734375,0,0,0,1024,10.6529506371764
4680237,1,1,60,1,5,2,1,3,2,1,0,0,44,1,84,240,2,,0,0,0,3600,
4680237,1,2,57,2,5,2,0,3,1,1,1,1,48,1,75,72,4,,0,0,0,3249,
4680237,1,3,24,3,5,2,1,3,1,1,0,1,48,1,37,24,5,3797.7041015625,0,0,0,576,8.24215197932255
4680239,1,2,56,2,4,2,0,2,2,2,0,0,24,1,54,180,1,5055.5556640625,0,0,0,3136,8.52824304906573
4680239,1,3,32,3,6,2,0,2,1,1,0,1,48,1,39,36,3,3797.7041015625,0,0,0,1024,8.24215197932255
4680239,1,6,34,9,5,2,1,2,1,1,0,1,40,1,37,6,5,4666.66650390625,0,0,450000,1156,8.44820028505205
4680240,1,1,61,1,5,2,0,3,1,1,0,1,48,1,59,204,5,3888.88891601562,0,0,0,3721,8.26587877011078
4680240,1,5,56,5,6,2,1,3,1,1,0,1,40,1,1,420,5,29166.666015625,0,0,0,3136,10.2807817613562
4680241,1,1,53,1,3,2,1,3,2,1,0,0,40,1,98,24,2,2333.33325195312,0,0,0,2809,7.75505310449211
4680241,1,2,49,2,4,2,0,3,2,1,0,0,40,1,36,24,2,1166.66662597656,0,0,0,2401,7.06190592393216
