directorio,secuencia_p,orden,age,parentesco,p6210,other_job,sex,estrato1,cotPension,regSalud,cuentaPropia,formal,hoursWorkUsual,ocu,oficio,firm_time,sizeFirm,wage,iof1,iof2,iof6
4545763,1,2,40,2,6,2,0,6,1,1,0,1,48,1,21,72,5,72916.6640625,0,0,0
4545764,1,1,37,1,6,1,0,3,1,1,0,1,48,1,30,18,3,4861.111328125,0,0,0
4545766,1,1,50,1,3,2,0,3,1,1,0,1,48,1,55,48,5,3797.7041015625,0,0,0
4545766,1,2,34,3,6,2,1,3,1,1,0,1,48,1,3,24,4,5347.22216796875,0,0,0
4545767,1,4,23,3,4,2,1,1,2,3,0,0,84,1,99,96,4,2170.11669921875,0,0,0
4545767,1,6,44,5,3,2,0,1,2,3,0,0,48,1,54,120,1,1701.38891601562,0,0,0
4545768,1,1,34,1,3,2,1,1,2,3,0,0,48,1,97,132,2,4472.22216796875,0,0,0
4545769,1,1,43,1,3,2,1,1,1,1,0,1,48,1,95,40,4,3797.7041015625,0,0,0
4545770,1,1,36,1,6,2,1,3,1,1,1,1,30,1,31,1,5,15704.4272051046,0,0,0
4545770,2,1,43,1,6,1,1,3,1,1,1,1,50,1,19,36,5,13449.0671704783,0,0,0
4545772,1,2,35,3,6,2,1,3,1,2,0,1,48,1,30,12,5,21875,0,0,0
4545772,1,3,35,5,6,2,0,3,1,1,0,1,36,1,13,120,5,14907.4072265625,0,0,0
4545774,1,1,39,1,6,2,1,3,2,1,1,0,40,1,45,96,1,9741.06416375881,0,0,0
4545777,1,1,27,1,4,2,1,1,2,3,0,0,48,1,95,108,2,3888.88891601562,0,0,0
4545778,1,1,48,1,5,2,1,3,2,3,1,0,48,1,83,3,1,7108.53931431878,0,0,0
4545779,1,1,45,1,6,2,1,6,1,1,0,1,40,1,21,123,4,42583.33203125,0,0,0
4545779,1,2,44,2,6,2,0,6,1,1,0,1,40,1,45,24,4,75833.3359375,25000,0,5e+05
4545779,1,5,48,6,3,2,0,6,1,1,0,1,48,1,54,72,1,3888.88891601562,0,0,0
4545780,1,1,49,1,3,2,0,1,1,1,0,1,48,1,54,240,1,3797.7041015625,0,0,0
4545780,1,2,23,3,6,2,0,1,1,1,0,1,54,1,21,36,2,3375.73706054688,0,0,0
4545782,1,3,24,3,5,2,1,1,2,3,0,0,48,1,80,3,2,3159.72216796875,0,0,0
4545783,1,1,26,1,6,2,0,1,2,3,0,0,6,1,39,2,1,1166.66662597656,0,0,0
4545783,1,2,43,2,3,2,1,1,2,3,1,0,30,1,41,84,1,335.036414163658,0,0,0
4545783,1,3,20,5,4,2,0,1,2,1,0,0,84,1,57,12,2,2170.11669921875,0,0,0
4545784,1,1,34,1,3,2,1,3,1,1,0,1,90,1,77,24,4,2592.59252929688,0,0,0
4545784,1,2,24,9,5,2,1,3,1,1,0,1,90,1,98,9,4,2592.59252929688,0,0,0
4545785,1,1,43,1,6,2,0,6,1,1,0,1,45,1,21,156,5,28528.8023922746,0,0,0
4545785,1,2,44,2,6,2,1,6,1,1,0,1,40,1,2,216,5,31727.5878952558,0,0,0
4545786,1,1,19,1,5,2,1,3,1,1,0,1,90,1,77,7,4,2333.33325195312,0,0,0
4545787,1,1,34,1,6,2,1,3,1,1,0,1,48,1,40,120,2,3797.7041015625,0,0,0
4545787,1,2,30,2,6,2,0,3,2,1,0,0,48,1,45,60,2,6760.83851275716,0,0,0
4545787,1,5,56,5,5,2,0,3,2,1,0,0,48,1,45,120,2,5961.85062166807,0,0,0
4545788,1,1,36,1,5,2,0,3,1,1,0,1,45,1,79,24,4,5185.18505859375,0,0,0
4545789,1,1,80,1,3,2,1,2,2,1,1,0,48,1,41,240,1,22298.9511449914,0,0,4e+06
4545789,1,2,38,3,6,2,0,2,1,1,0,1,48,1,11,24,5,21875,0,0,0
4545790,1,3,28,4,6,2,0,3,1,1,1,1,40,1,39,15,5,10477.5695119498,0,0,0
4545791,1,1,24,1,6,2,0,3,1,1,0,1,48,1,58,4,5,11180.5556640625,0,0,0
4545792,1,2,62,2,3,2,0,2,2,1,0,0,45,1,54,144,1,3188.88891601562,0,0,0
4545792,1,3,30,3,6,2,0,2,1,1,0,1,48,1,44,3,5,3797.7041015625,0,0,0
4545793,1,6,23,7,6,2,1,3,1,1,0,1,50,1,58,24,3,5506.68300895142,0,0,0
4545794,1,2,42,3,5,2,0,3,2,3,0,0,16,1,53,8,2,1458.33337402344,0,0,0
4545794,1,3,28,3,5,2,0,3,1,1,0,1,48,1,53,16,5,3797.7041015625,0,0,0
4545795,1,1,41,1,5,2,1,2,1,1,0,1,48,1,3,24,4,5347.22216796875,0,0,0
4545795,1,2,41,2,5,2,0,2,2,1,1,0,30,1,79,48,1,809.270605423881,0,0,0
4545795,1,4,18,3,5,2,1,2,2,1,0,0,48,1,53,6,5,3797.7041015625,0,0,0
4545797,1,1,59,1,3,2,1,2,2,3,1,0,40,1,87,400,1,5937.24884184427,0,0,0
4545798,1,3,37,3,5,2,1,2,1,1,0,1,48,1,97,52,4,3797.7041015625,0,0,0
4545801,1,2,30,3,6,2,1,3,1,1,0,1,48,1,3,12,5,5104.16650390625,0,0,0
4545803,1,3,29,3,6,2,0,3,1,1,0,1,50,1,19,10,5,6066.66650390625,0,0,0
4545804,1,1,50,1,5,2,1,2,1,1,0,1,48,1,39,72,5,4861.111328125,0,0,0
4545804,1,2,51,2,5,2,0,2,2,1,1,0,48,1,54,120,1,1576.32572849008,0,0,0
4545804,1,3,22,3,6,2,1,2,1,1,0,1,16,1,33,12,5,5833.33349609375,0,0,0
4545805,1,1,65,1,3,2,0,3,2,1,1,0,72,1,41,36,1,3432.29216502111,0,0,0
4545805,1,2,30,3,6,2,0,3,1,1,0,1,40,1,8,6,5,7000,0,0,0
4545805,1,3,41,3,5,2,1,3,1,1,0,1,40,1,37,18,5,4557.2451171875,0,0,0
4545806,1,3,39,3,6,2,0,3,1,1,0,1,48,1,13,1,4,10761.4866417385,0,0,0
4545806,1,4,43,3,6,2,0,3,1,1,0,1,40,1,45,132,4,10908.0883909112,0,0,0
4545808,1,3,27,4,6,2,1,3,2,3,1,0,30,1,93,1,1,6300.13502317301,0,0,0
4545808,1,4,23,4,5,2,0,3,2,3,0,0,40,1,54,12,1,5833.33349609375,0,0,0
4545809,1,1,34,1,5,2,0,2,2,1,0,0,55,1,51,144,2,2051.53382272314,0,0,0
4545809,1,2,40,2,6,2,1,2,1,1,0,1,48,1,2,192,5,9722.22265625,0,0,0
4545811,1,1,34,1,6,2,1,3,1,1,1,1,54,1,21,48,1,9536.47105766099,0,0,0
4545811,1,2,30,2,5,2,0,3,2,1,0,0,70,1,51,6,2,2793.25418409862,0,0,0
4545812,1,1,27,1,5,2,0,3,1,1,0,1,48,1,45,48,2,3888.88891601562,0,0,0
4545813,1,1,52,1,6,2,1,3,2,1,1,0,18,1,98,48,1,9445.45086424469,0,0,0
4545813,1,2,40,2,5,2,0,3,2,1,0,0,24,1,41,1,2,2138.88891601562,0,0,0
4545813,1,3,22,3,6,2,0,3,1,1,0,1,40,1,45,10,5,5250,0,0,0
4545814,1,1,32,1,4,2,1,3,2,3,1,0,70,1,93,2,3,4730.76452074997,0,0,0
4545814,1,2,26,2,5,2,0,3,2,3,1,0,12,1,45,6,1,9302.38526280583,0,0,0
4545815,1,1,33,1,5,2,1,3,2,1,1,0,40,1,84,72,2,7317.54005209024,0,0,0
4545816,1,1,29,1,3,2,0,3,2,,0,0,54,1,53,43,2,4493.8271484375,0,0,0
4545816,1,5,29,5,5,2,1,3,2,,0,0,54,1,97,0,3,5617.2841796875,0,0,0
4545816,1,6,21,9,5,2,0,3,2,,0,0,48,1,53,1,2,3645.83325195312,0,0,0
4545817,1,1,33,1,3,2,0,3,2,3,0,0,48,1,45,2,2,2916.66674804688,0,0,0
4545817,1,2,37,2,3,2,1,3,2,,0,0,45,1,93,24,2,3629.62963867188,0,0,0
4545818,1,1,48,1,6,2,1,3,1,1,0,1,40,1,13,2,5,9333.3330078125,0,0,0
4545818,1,2,47,2,6,2,0,3,1,2,0,1,30,1,13,24,5,15905.7300563853,0,0,0
4545819,1,1,22,1,5,2,1,3,2,1,0,0,98,1,38,18,2,6904.76171875,0,0,0
4545820,1,1,55,1,5,2,0,3,1,1,1,1,70,1,57,192,1,5964.79269130181,0,0,0
4545820,1,2,22,3,6,2,0,3,1,1,0,1,40,1,13,0,4,6416.66650390625,0,0,0
4545821,1,1,52,1,4,1,0,3,2,1,1,0,30,1,45,240,1,10069.8465433033,0,0,0
4545822,1,1,29,1,5,2,1,3,2,3,1,0,36,1,79,60,1,7994.07876437981,0,0,0
4545823,1,1,51,1,6,2,1,3,1,1,1,1,30,1,84,84,1,14026.6008302299,0,0,1e+06
4545824,1,1,56,1,6,2,1,3,1,1,1,1,72,1,98,36,1,4596.86032804664,0,0,0
4545824,1,2,30,3,6,2,0,3,1,1,0,1,50,1,45,60,5,14000,0,0,0
4545825,1,1,20,1,4,2,1,3,2,3,1,0,40,1,81,24,2,6900.68093761412,0,0,0
4545826,1,1,36,1,5,2,1,2,1,1,0,1,48,1,37,6,5,3797.7041015625,0,0,0
4545826,1,2,31,2,5,2,0,2,1,1,0,1,60,1,55,12,2,3038.16333007812,0,0,0
4545828,1,1,30,1,5,2,0,3,2,3,0,0,54,1,53,12,3,3707.40747070312,0,0,0
4545829,1,1,51,1,5,2,1,2,1,1,0,1,48,1,3,12,4,3797.7041015625,0,0,0
4545829,1,3,22,3,6,2,1,2,1,1,0,1,48,1,8,12,4,3797.7041015625,0,0,0
4545830,1,1,42,1,6,1,1,3,1,1,1,1,50,1,9,12,5,15764.4698346555,0,0,0
4545830,1,2,41,2,6,2,0,3,2,1,1,0,63,1,6,36,2,7768.48852868505,0,0,0
4545830,1,3,20,3,6,2,1,3,2,1,0,0,9,1,45,36,2,11029.1328152199,0,0,0
4545831,1,1,50,1,5,2,0,2,2,1,1,0,50,1,45,84,1,3391.21055907243,0,0,3e+05
4545832,1,1,40,1,5,2,1,3,1,1,0,1,60,1,21,120,3,11388.6948047635,0,0,0
4545832,1,2,37,2,4,2,0,3,2,1,0,0,60,1,93,120,3,3330.38288887119,0,0,0
4545832,1,3,20,3,6,2,0,3,2,1,0,0,36,1,32,36,3,1296.29626464844,0,0,0
4545832,1,4,18,3,4,2,1,3,2,1,0,0,36,1,39,36,3,1296.29626464844,0,0,0
4545833,1,1,65,1,3,2,1,2,2,1,1,0,14,1,77,72,1,9109.48994293156,0,0,1e+06
4545833,1,2,64,2,3,2,0,2,3,1,0,1,48,1,79,120,5,3797.7041015625,0,687492,0
4545834,1,1,25,1,6,2,0,2,2,3,0,0,56,1,45,8,3,3255.17504882812,0,0,0
4545834,1,2,28,2,5,2,1,2,1,1,0,1,45,1,39,36,5,4050.88452148438,0,0,0
4545835,1,1,38,1,5,2,1,3,2,1,0,0,60,1,87,36,2,5012.24745119818,0,0,0
4545835,1,2,29,2,6,2,0,3,1,1,0,1,18,1,99,1,2,7001.68906112059,0,0,0
4545836,1,2,54,2,6,2,0,3,2,,0,0,48,1,40,12,2,3888.88891601562,0,0,0
4545836,1,3,24,3,6,2,0,3,1,1,0,1,45,1,7,1,5,6740.74072265625,0,0,0
4545836,1,5,60,6,4,2,0,3,2,,0,0,48,1,54,12,1,1166.66662597656,0,0,0
4545837,1,1,22,1,5,2,1,2,1,1,0,1,50,1,98,48,3,3645.7958984375,0,0,0
4545838,1,1,33,1,6,2,1,2,2,,0,0,48,1,41,12,2,6319.4443359375,0,0,0
4545839,1,1,42,1,5,2,0,2,1,1,0,1,48,1,55,4,5,3797.7041015625,0,0,0
4545839,1,2,20,3,5,2,1,2,2,1,0,0,48,1,53,1,5,3797.7041015625,0,0,0
4545839,1,3,19,3,5,2,1,2,2,1,0,0,24,1,77,6,3,2430.5556640625,0,0,0
4545840,1,1,46,1,5,2,1,2,1,1,0,1,48,1,58,36,5,3797.7041015625,0,0,8e+05
4545841,1,1,42,1,5,2,1,2,2,1,0,0,50,1,41,48,2,4666.66650390625,0,0,0
4545841,1,2,29,2,5,2,0,2,2,1,0,0,50,1,33,84,2,3645.7958984375,0,0,0
4545843,1,1,64,1,6,2,0,6,3,1,0,1,20,1,21,360,5,31461.5984602549,0,0,0
4545844,1,1,49,1,4,2,1,3,2,1,1,0,70,1,98,14,1,1853.161762259,0,0,0
4545844,1,2,38,2,6,2,0,3,1,1,0,1,48,1,33,70,4,3796.52783203125,0,0,0
4545845,1,1,65,1,3,2,1,1,2,3,0,0,48,1,95,458,2,2187.5,0,0,0
4545845,1,4,21,9,4,2,0,1,2,3,0,0,48,1,80,36,2,1458.33337402344,0,0,0
4545847,1,1,48,1,3,2,1,2,2,1,0,0,48,1,41,240,2,5138.10483105843,0,0,0
4545847,1,2,48,2,5,2,0,2,1,1,0,1,48,1,95,120,2,7291.66650390625,0,0,0
4545847,1,3,23,8,5,2,1,2,2,3,0,0,24,1,95,12,2,3888.88891601562,0,0,0
4545849,1,1,24,1,4,2,1,1,1,1,0,1,48,1,89,12,5,3797.7041015625,0,0,0
4545850,1,1,48,1,6,2,1,3,1,1,0,1,48,1,21,12,5,19444.4453125,0,0,0
4545850,1,3,23,3,6,2,1,3,1,1,0,1,48,1,3,12,5,10694.4443359375,0,0,0
4545851,1,1,61,1,5,2,1,3,1,1,1,1,60,1,98,240,1,7260.18227659752,0,0,0
4545851,1,2,44,2,5,2,0,3,2,1,1,0,48,1,41,24,1,5525.06385268005,0,0,0
4545851,1,3,23,3,6,2,1,3,1,1,1,1,40,1,1,1,5,14139.6335183694,0,0,0
4545852,1,1,54,1,3,2,1,1,2,3,1,0,40,1,45,60,2,1324.5163887331,0,0,0
4545853,1,1,66,1,5,2,1,3,1,1,1,1,40,1,87,60,2,9695.4238802324,0,0,0
4545854,1,1,35,1,6,2,1,4,1,1,0,1,40,1,13,18,5,46666.66796875,0,0,0
4545854,1,2,36,2,6,2,0,4,1,1,0,1,40,1,13,18,5,46666.66796875,0,0,0
4545854,1,4,64,5,4,2,0,4,2,1,1,0,30,1,57,6,3,11857.1655773508,0,0,0
4545856,1,1,72,1,3,2,1,3,2,1,1,0,54,1,98,120,1,5083.34319872016,0,0,0
4545856,1,2,53,5,5,2,1,3,2,1,1,0,48,1,84,300,1,7101.91405118787,0,0,0
4545857,1,1,43,1,6,2,0,6,1,1,0,1,40,1,30,36,5,27423.8746510928,0,0,0
4545858,1,1,58,1,5,2,0,4,1,1,0,1,40,1,32,312,5,10500,0,0,0
4545858,1,2,49,2,6,2,1,4,2,1,1,0,60,1,98,24,1,8490.93681943809,0,0,0
4545859,1,1,41,1,5,2,1,3,1,1,0,1,48,1,97,24,2,9722.22265625,0,0,0
4545859,1,2,35,2,5,2,0,3,1,1,0,1,48,1,21,18,2,4861.111328125,0,0,0
4545860,1,1,55,1,6,1,1,6,2,1,1,0,48,1,2,120,1,26601.1134929223,0,0,0
4545860,1,2,47,2,6,1,0,6,1,1,1,1,40,1,6,86,5,29242.5809983835,0,0,0
4545861,1,1,51,1,6,2,1,4,1,1,1,1,40,1,12,1,5,21152.4632486236,0,0,0
4545861,1,2,51,2,6,2,0,4,1,1,1,1,4,1,13,12,1,18053.4549629861,0,0,0
4545863,1,2,43,2,5,2,0,2,1,1,0,1,48,1,55,18,5,3797.7041015625,0,0,0
4545864,1,1,22,1,6,2,1,2,1,1,0,1,48,1,3,3,4,4861.111328125,0,0,0
4545865,1,1,66,1,3,2,0,3,2,1,0,0,20,1,54,60,1,5833.33349609375,0,0,0
4545865,1,2,66,2,3,2,1,3,3,1,0,1,72,1,98,60,2,2531.802734375,0,0,0
4545865,1,3,37,3,6,2,0,3,1,1,0,1,40,1,33,24,3,9463.25612040857,0,0,0
4545866,1,1,38,1,6,2,1,6,1,1,0,1,40,1,44,6,5,27768.5257745341,0,0,0
4545866,1,2,37,2,6,2,0,6,1,1,0,1,40,1,8,84,5,28035.0972222621,0,0,0
4545867,1,1,21,1,5,2,1,2,1,1,0,1,48,1,53,24,4,3797.7041015625,0,0,0
4545867,1,2,21,2,5,2,0,2,1,1,0,1,48,1,53,24,4,3797.7041015625,0,0,0
4545867,1,3,18,5,5,2,1,2,1,1,0,1,48,1,33,12,5,3797.7041015625,0,0,0
4545867,1,4,21,9,5,2,0,2,1,1,0,1,48,1,44,2,5,3797.7041015625,0,0,0
4545868,1,1,38,1,5,2,1,2,1,1,0,1,48,1,89,24,5,5833.33349609375,0,0,0
4545869,1,1,52,1,5,2,1,2,1,1,0,1,60,1,58,120,5,3694.4443359375,0,0,0
4545869,1,2,48,2,6,2,0,2,1,1,0,1,48,1,42,24,3,7291.66650390625,0,0,0
4545870,1,1,20,1,4,2,1,1,2,,0,0,48,1,80,0,3,4375,0,0,0
4545871,1,1,38,1,5,2,1,2,2,1,0,0,60,1,45,60,2,5055.5556640625,0,0,0
4545871,1,2,34,2,5,2,0,2,1,1,0,1,40,1,33,16,5,5833.33349609375,0,0,0
4545873,1,1,40,1,6,2,1,3,1,1,0,1,40,1,8,120,5,40833.33203125,0,0,0
4545874,1,1,55,1,6,2,1,3,1,1,0,1,40,1,39,5,5,11666.6669921875,0,0,0
4545875,1,2,46,2,3,2,1,3,2,3,1,0,105,1,21,96,1,2973.26210410042,0,0,0
4545875,1,3,27,3,6,2,0,3,1,1,0,1,40,1,11,24,5,14583.3330078125,0,0,0
4545875,1,4,25,3,6,2,1,3,1,1,0,1,48,1,39,3,5,3797.7041015625,0,0,0
4545876,1,1,56,1,3,2,1,3,2,1,0,0,60,1,19,240,2,14221.2728264963,0,0,1e+06
4545876,1,2,55,2,5,2,0,3,2,1,1,0,40,1,41,36,2,10312.9085451638,0,0,5e+05
4545876,1,3,30,3,6,2,0,3,2,3,0,0,48,1,45,36,2,7300.33255505863,0,0,0
4545877,1,1,29,1,5,2,1,2,1,1,0,1,48,1,58,72,5,7206.01148917792,0,0,0
4545879,1,1,68,1,6,2,1,3,2,1,1,0,60,1,12,120,1,11418.8386917303,0,0,0
4545880,1,1,57,1,3,2,0,2,2,3,1,0,40,1,75,400,1,4782.07787560263,0,0,0
4545881,1,2,25,2,4,2,1,2,2,3,0,0,48,1,95,36,2,5833.33349609375,0,0,0
4545882,1,1,64,1,6,2,0,6,3,1,1,1,24,1,41,36,1,22352.7941174065,0,0,0
4545882,1,2,30,3,6,2,0,6,1,1,0,1,48,1,44,12,5,23815.8476905179,0,0,0
4545883,1,3,44,3,6,2,0,4,2,1,1,0,40,1,9,24,1,12805.3980339627,0,0,0
4545883,1,5,45,3,6,2,0,4,2,1,1,0,40,1,12,48,1,12122.6447194716,0,0,0
4545885,1,1,61,1,4,2,1,4,2,1,0,0,48,1,79,360,2,18154.2067338457,0,0,8e+05
4545885,1,2,44,2,5,2,0,4,1,1,0,1,36,1,21,300,2,20147.0590575682,0,0,8e+05
4545886,1,1,48,1,3,2,1,2,2,3,1,0,48,1,98,52,1,550.612351208218,0,0,0
4545887,1,1,26,1,5,2,1,3,1,1,0,1,72,1,58,11,2,3078.70361328125,0,0,0
4545887,1,2,42,2,5,2,0,3,2,3,1,0,30,1,79,1,2,7576.06183259421,0,0,0
4545888,1,1,22,1,6,2,1,3,2,1,1,0,48,1,41,24,1,7430.23672098017,0,0,0
4545889,1,1,48,1,5,1,0,4,1,1,0,1,42,1,57,204,2,14766.8674772584,0,0,0
4545889,1,3,38,5,5,2,0,4,1,1,0,1,48,1,21,156,3,3797.7041015625,0,0,0
4545890,1,1,62,1,6,2,1,3,3,1,0,1,42,1,98,168,5,6111.111328125,0,1100000,0
4545890,1,2,55,2,5,2,0,3,2,1,0,0,35,1,54,36,1,2666.66674804688,0,0,0
4545891,1,2,61,2,6,2,0,4,2,1,1,0,8,1,94,60,1,13522.5713791484,0,0,0
4545891,1,4,30,3,6,2,1,4,1,1,0,1,40,1,21,26,5,29166.666015625,0,0,0
4545892,1,1,41,1,6,2,0,2,1,1,1,1,48,1,19,10,4,7476.91831429021,0,0,0
4545893,1,1,54,1,5,2,1,4,1,1,0,1,48,1,51,36,2,14456.0245013768,0,0,0
4545894,1,1,55,1,4,2,0,2,1,3,1,0,18,1,55,24,1,8006.03927207543,0,0,3e+05
4545895,1,1,41,1,5,2,0,2,1,1,0,1,48,1,44,36,5,3797.7041015625,0,0,0
4545895,1,2,19,3,5,2,1,2,1,1,0,1,48,1,59,6,5,3797.7041015625,0,0,0
4545896,1,1,49,1,6,2,1,4,2,1,1,0,50,1,8,120,1,16111.0957130725,0,0,0
4545896,1,2,55,2,6,2,0,4,1,1,0,1,60,1,2,180,5,36944.4453125,0,0,0
4545897,1,1,48,1,5,2,1,1,2,1,1,0,38,1,17,36,1,1537.54904613746,0,0,0
4545898,1,2,28,3,6,2,0,4,1,1,0,1,60,1,21,11,5,14588.5134406249,0,0,0
4545898,1,3,29,5,6,2,1,4,1,1,0,1,48,1,2,6,3,9722.22265625,0,0,0
4545899,1,1,32,1,3,2,1,1,2,3,0,0,105,1,97,5,3,2000,0,0,0
4545900,1,1,51,1,3,2,0,1,2,1,0,0,48,1,33,240,5,3402.77783203125,0,0,0
4545900,1,2,28,3,5,2,0,1,2,1,0,0,48,1,33,72,5,3645.83325195312,0,0,0
4545903,1,1,25,1,5,2,1,2,1,1,0,1,48,1,84,8,5,3797.7041015625,0,0,0
4545903,1,2,24,2,6,2,0,2,1,1,0,1,48,1,33,24,5,3797.7041015625,0,0,0
4545904,1,1,55,1,5,2,1,2,2,,0,0,48,1,90,360,3,4861.111328125,0,0,0
4545904,1,2,50,2,3,2,0,2,1,1,0,1,48,1,54,96,1,3797.7041015625,0,0,0
4545905,1,1,52,1,6,2,0,3,1,1,0,1,48,1,16,348,5,17175.0719031842,0,0,0
4545907,1,1,57,1,6,2,1,4,1,1,0,1,40,1,11,120,5,22688.5890806097,0,0,0
4545907,1,2,56,2,6,2,0,4,3,2,0,1,40,1,13,250,5,19214.7154796953,0,0,0
4545907,1,3,25,3,6,2,1,4,1,1,0,1,40,1,31,3,5,17176.8953152324,0,0,0
4545908,1,1,23,1,4,2,1,2,2,3,0,0,60,1,95,24,2,4666.66650390625,0,0,0
4545909,1,1,47,1,5,2,1,2,2,1,1,0,60,1,98,260,1,1369.81124983536,0,0,0
4545938,1,1,32,1,5,2,0,3,2,3,1,0,56,1,41,6,1,5964.01338106836,0,0,0
4545938,1,2,58,2,4,2,1,3,2,3,1,0,60,1,41,6,1,7274.28017599377,0,0,0
4548588,1,2,64,2,6,2,0,4,3,2,0,1,36,1,13,300,5,18472.22265625,0,1900000,0
4548588,1,3,43,3,6,2,0,4,1,1,0,1,48,1,2,65,5,22307.638671875,0,0,1500000
4548588,1,4,32,3,6,2,0,4,1,2,0,1,30,1,13,60,5,13572.22265625,0,0,0
4548589,1,1,35,1,4,2,1,2,2,1,1,0,48,1,83,96,4,3772.76078768266,0,0,0
4549440,1,1,36,1,3,2,1,2,1,1,0,1,48,1,95,4,4,2770.83325195312,0,0,0
4549440,1,2,32,2,4,2,0,2,1,1,0,1,48,1,55,1,5,3888.88891601562,0,0,0
4549441,1,1,38,1,6,2,1,6,1,1,0,1,40,1,13,20,5,58333.33203125,0,0,0
4549441,1,2,39,2,6,2,0,6,1,1,0,1,40,1,21,14,5,70000,0,0,0
4551396,1,1,80,1,3,2,1,3,2,1,0,0,24,1,21,720,2,19759.1576798874,0,0,0
4551396,1,2,73,2,3,2,0,3,2,1,0,0,42,1,41,432,2,15331.325351006,0,0,1e+06
4551397,1,2,57,2,3,2,0,2,2,3,1,0,16,1,45,36,1,4827.62441253663,0,0,0
4551398,1,2,61,2,3,2,0,2,2,1,0,0,16,1,54,168,1,5833.33349609375,0,0,0
4551399,1,1,45,1,5,2,1,2,1,1,0,1,44,1,97,101,3,4772.72705078125,0,0,0
4551399,1,2,33,2,5,2,0,2,2,1,0,0,8,1,54,4,1,5833.33349609375,0,0,0
4551401,1,3,32,3,6,2,0,3,1,1,0,1,48,1,32,48,5,18472.22265625,0,0,0
4551402,1,1,31,1,3,2,1,2,2,3,0,0,48,1,87,2,3,3797.7041015625,0,0,0
4551403,1,1,29,1,5,2,1,2,2,1,0,0,66,1,84,106,2,3181.81811523438,0,0,0
4551403,1,2,38,2,4,1,0,2,2,1,1,0,8,1,57,24,1,3596.40537510916,0,0,0
4551404,1,3,44,3,6,2,0,3,1,1,1,1,40,1,11,240,1,10877.3813298648,0,0,0
4551404,1,7,21,9,6,1,0,3,1,1,0,1,48,1,39,6,5,4326.388671875,0,0,0
4551404,1,6,28,4,5,2,1,3,1,1,0,1,48,1,39,96,4,3888.88891601562,0,0,0
4551404,1,5,22,4,6,2,0,3,2,1,0,0,24,1,39,8,4,7777.77783203125,0,0,0
4551404,1,4,34,3,6,2,1,3,1,1,0,1,45,1,15,144,4,10370.3701171875,0,0,0
4551405,1,2,21,2,6,2,0,3,2,1,1,0,48,1,59,4,1,3799.17079576712,0,0,0
4551405,1,1,26,1,6,2,1,3,1,1,0,1,40,1,85,60,5,11644.3470363036,0,0,0
4551406,1,1,41,1,5,2,1,2,1,1,1,1,45,1,84,72,2,3413.07483812316,0,0,0
4551407,1,1,56,1,6,2,1,3,1,1,0,1,70,1,21,240,5,11666.6669921875,0,0,8e+05
4551410,1,1,63,1,3,2,0,2,2,3,1,0,70,1,41,48,2,2914.17422676254,0,0,3e+05
4551410,1,3,24,3,5,2,1,2,2,,0,0,48,1,98,12,2,3888.88891601562,0,0,0
4551410,1,2,70,2,3,2,1,2,2,3,0,0,70,1,45,48,2,2881.41010906638,0,0,0
4551411,1,5,67,5,6,2,0,3,3,1,1,1,3,1,59,84,1,7743.76099716345,0,0,0
4551411,1,1,56,1,6,2,0,3,1,1,1,1,63,1,6,120,5,14246.8474693862,0,0,0
4551412,1,3,22,3,6,2,1,2,2,1,0,0,40,1,39,48,2,4666.66650390625,0,0,0
4551412,1,1,54,1,4,1,0,2,1,1,0,1,48,1,90,312,5,3797.7041015625,0,0,0
4551413,1,1,48,1,3,2,1,2,2,3,1,0,48,1,87,240,2,4071.54722874763,0,0,0
4551414,1,2,26,3,5,2,1,2,1,1,0,1,48,1,90,8,5,3797.7041015625,0,0,0
4551414,1,1,47,1,3,2,0,2,2,3,0,0,48,1,53,4,2,3645.83325195312,0,0,0
4551415,1,1,34,1,6,2,1,2,1,1,0,1,48,1,59,86,5,3797.7041015625,0,0,0
4551415,1,2,34,2,6,2,0,2,1,1,0,1,48,1,59,48,5,3797.7041015625,0,0,0
4551416,1,2,33,3,6,2,0,3,1,1,0,1,48,1,13,1,5,12152.77734375,0,0,0
4551416,2,2,28,3,6,2,1,3,1,1,0,1,48,1,16,24,5,7777.77783203125,0,0,0
4551416,2,1,55,1,3,2,0,3,1,1,0,1,48,1,59,60,5,3888.88891601562,0,0,0
4551417,1,2,36,2,5,2,0,2,1,1,0,1,48,1,39,36,4,6805.5556640625,0,0,0
4551418,1,1,52,1,5,2,0,2,1,1,0,1,48,1,55,18,5,3797.7041015625,0,0,2e+05
4551419,1,1,36,1,6,2,1,3,1,1,0,1,48,1,3,192,5,10058.8056640625,0,0,0
4551419,1,2,33,2,6,2,0,3,1,1,0,1,48,1,39,96,5,9722.22265625,0,0,0
4551420,1,2,32,2,5,2,0,2,1,1,0,1,48,1,97,37,4,3797.7041015625,0,0,0
4551420,1,1,41,1,5,2,1,2,2,1,0,0,48,1,77,49,3,3645.83325195312,0,0,0
4551421,1,1,23,1,4,2,1,2,2,,0,0,48,1,87,24,2,3797.7041015625,0,0,0
4551422,1,1,30,1,5,2,1,2,1,1,0,1,48,1,45,1,2,3797.7041015625,0,0,0
4551422,1,2,33,2,5,2,0,2,1,1,0,1,48,1,54,0,1,3797.7041015625,0,0,0
4551424,1,1,44,1,4,2,1,2,2,3,1,0,70,1,41,12,1,1599.04864421522,0,0,0
